HGNC	Mouse symbol	EnsembleID	baseMean	WT1	WT2	WT3	WT4	HT1	HT2	HT3	HT4	HM1	HM2	HM3	HM4
PHKA1	Phka1	ENSMUSG00000034055	769.577839472592	764.124833797687	908.640818373167	778.687736674805	834.410851748014	765.389420697748	734.683078083855	774.974089644831	669.808304028566	660.124221678412	728.513305343465	760.605258741701	854.97215485885
LSS	Lss	ENSMUSG00000033105	1389.68295180761	1146.40087186203	1223.98768123314	1269.82249801575	1464.18904481115	1566.30501890687	1446.96556880844	1354.7750240488	1357.17378148379	1398.79397658838	1310.28246834515	1696.10356570498	1441.39592188288
CCDC117	Ccdc117	ENSMUSG00000020482	413.461177206719	358.05324594719	340.877829277123	410.029053278362	413.337378181034	414.924517078397	440.989598683879	432.260664404229	405.677487030886	434.002622401582	439.100081263325	427.900272654643	444.381376279978
SCG5	Scg5	ENSMUSG00000023236	4454.63083152994	4660.41723289707	4748.42373635628	4928.67129717972	4409.10799284446	4082.82676254743	4384.62198883386	4316.71698188686	4515.71433808928	4424.33785266898	4860.91591142745	4164.88676768208	3958.92911594575
KIAA1211L	2010300C02Rik	ENSMUSG00000026090	9302.55065469634	9579.41235600303	9686.18582923661	9803.77775396191	9567.83942360216	7792.62247974948	8772.4602822367	9129.0367850781	9345.02513456331	8781.86351797653	9087.84078551493	8842.08925975974	11242.4542486736
DHDDS	Dhdds	ENSMUSG00000012117	1892.45822745473	2083.07083813567	2000.97723271542	2129.60236486918	1789.86657556821	1813.85402417037	1778.01053470316	1890.40560528917	1944.06719796282	1797.15169988313	1843.84287708201	1771.57137500234	1867.07840407527
OTUD5	Otud5	ENSMUSG00000031154	2227.41874877471	2271.1071088386	2353.06103994978	2395.65512932863	2111.16628933855	2212.88333364989	2164.22079938391	2097.31497726581	2031.15061107887	2195.60407738279	2151.04313898573	2364.26238315608	2381.55609693782
EXOC5	Exoc5	ENSMUSG00000061244	1973.74905109525	1911.86138377141	1949.20904804037	2066.10285292784	1774.25348246497	2056.67689228344	2089.17583354761	2083.44925722722	2062.60673556896	1812.35681572004	1989.76652488295	2058.89717792809	1830.63260878007
ZNF324B	Zfp324	ENSMUSG00000004500	288.822506334463	263.429841152859	247.831361578176	274.740328107635	280.793331336031	277.796507404279	318.176635683267	326.197169461774	301.882108904856	243.949262278947	288.363199335125	341.165955278666	301.544375491935
CTTNBP2NL	Cttnbp2nl	ENSMUSG00000062127	810.61950406401	764.915703199058	790.262057836154	754.868049183989	722.195623720947	826.793572614467	846.033919705033	872.136948715389	893.982719963753	677.946649303371	715.668609581057	874.446412142848	988.18378280206
PLXND1	Plxnd1	ENSMUSG00000030123	3647.18421503779	3546.64317861199	3069.01857349579	3087.10472284815	3408.16870157383	3451.06845315669	3122.65606181508	3772.66823875181	4244.71890654153	3913.67653212751	3867.98593547664	4365.72635960256	3916.7749164519
RCE1	Rce1	ENSMUSG00000024889	343.275528212529	351.890223536319	346.661292499407	354.138743852635	413.828152927749	366.615848926751	295.261381424809	308.243777422178	324.665664399013	355.373852400098	307.270660652287	344.368719233991	350.988021275111
RNF166	Rnf166	ENSMUSG00000014470	712.520165387972	743.279236326379	763.987110963609	705.969476126195	783.256284417054	704.444187371808	646.411962548936	660.024467698283	667.338443749421	634.031016161659	647.917975163856	737.335839926598	856.245984201864
EGLN2	Egln2	ENSMUSG00000058709	2166.92228272482	2147.50738704835	2303.23562241317	2128.98298146185	2212.81948982775	1960.8896346234	1985.86219586822	1932.97461133275	2213.60610381719	2334.11101451269	2047.72687186028	2245.7406057199	2489.61087421235
CSNK1G2	Csnk1g2	ENSMUSG00000003345	4829.13612652775	4650.87863753356	4964.9211199282	4778.3999339467	5555.11830333568	4736.21057357728	4609.6699908293	4544.34006178852	4580.8573584788	5244.53540674496	4813.78423693535	4507.42146314717	4963.49643208754
PIGY	Pigyl	ENSMUSG00000010607	309.356481252262	350.08787276296	342.203050084739	316.381387487682	343.583334359249	292.694062478523	292.212482553309	299.903853898731	313.581353396763	287.494633550004	298.315289677226	328.780272940926	247.040181837033
NCOR2	Ncor2	ENSMUSG00000029478	6042.96723987577	6878.26426769368	6287.85468016907	5813.09054921218	6344.61715119555	5681.83117703882	5849.36117338137	5486.33964216431	5589.52852180256	5698.99786968457	5420.32003364703	5819.69145758647	7645.71035493364
LIN54	Lin54	ENSMUSG00000035310	372.371460227875	339.109944371094	345.666188191553	423.088507109782	326.20844848726	408.285536719731	398.619993933751	398.036031576704	406.782711435268	330.773200447818	372.213981284663	355.471082373521	364.201896803353
INPP5K	Inpp5k	ENSMUSG00000006127	1300.12619228524	1441.51446044763	1395.1757806021	1339.50619315029	1291.19995312158	1183.96719800426	1251.54345468407	1311.62443689565	1203.43194798277	1217.51512869663	1233.70055981589	1196.3440381197	1535.99115590228
CHMP2A	Chmp2a	ENSMUSG00000033916	1418.02858941439	1386.15295317734	1498.23727256141	1547.09653906829	1437.48282924239	1390.38586711546	1233.758179966	1289.70752220268	1493.11265484706	1504.36505069869	1426.91682266374	1427.00798112723	1382.11940030233
FMN1	Fmn1	ENSMUSG00000044042	837.098282132099	893.499228332274	799.957720363812	831.007403817922	761.500640864106	1128.50175044887	840.031482127191	906.012319670277	842.570294049564	667.184901750332	800.926658655672	808.548633639176	765.43835186599
FAM78A	Fam78a	ENSMUSG00000050592	271.502570424366	268.628927457447	233.024349013757	245.763638576341	262.915015428723	253.991856365161	274.070013096714	428.486450201087	294.61175368779	191.912603213661	234.258133437286	244.984474364395	325.38363025003
ELOB	Elob	ENSMUSG00000055839	2000.25237808727	1972.04263724306	1976.34151401445	2153.19127558584	2156.51183418397	1840.68994556182	1990.55441527654	1964.5109073956	1965.49968855455	2060.68160551663	1969.78333856759	2019.28885646479	1933.93251868238
XAB2	Xab2	ENSMUSG00000019470	1137.3227078105	1193.78762790544	1212.08227017135	1186.44805844937	1213.39534982983	997.102118921431	1079.00114383337	1137.21199554011	1218.48967701425	1164.01092689474	1046.7205689202	1122.31321571547	1077.3095405304
TAF15	Taf15	ENSMUSG00000020680	1195.05507751827	1093.06874121082	1081.64709301094	1094.29806450565	1178.60634776321	1270.66829502232	1168.4460970729	1219.83038238577	1160.15106805251	1403.81136019568	1175.64080349087	1245.11373163454	1249.37894587406
FAM110B	Fam110b	ENSMUSG00000049119	887.41314136231	864.103962591984	928.501168011646	950.625075287767	936.713295654599	805.364247698751	825.875050671858	841.111584029169	915.329161953887	865.958109830047	866.98938530006	865.996497582114	982.39015773584
FBXL15	Fbxl15	ENSMUSG00000025226	501.166753701611	445.319649519419	573.082997655776	539.898150165734	511.547370916681	471.87437199902	469.815261751525	431.839532581206	480.24817362299	553.299000646952	551.955104098261	518.348252861705	466.773178600059
DHRS1	Dhrs1	ENSMUSG00000002332	1244.86795621562	1372.09477423834	1345.4640374534	1242.65012172954	1361.04029466395	1137.53728695432	1223.76309825823	1176.75347671735	1355.77026982761	1253.94192513062	1102.55976067739	1195.34980806495	1171.4906208717
PHOSPHO1	Phospho1	ENSMUSG00000050860	862.767898753487	870.443336924515	920.563148994638	886.211053377348	883.291609194796	864.232115185761	793.505298407709	832.208919743797	823.840468018477	866.785245081938	885.998864612661	903.892244789059	822.242480711143
SCLT1	Sclt1	ENSMUSG00000059834	314.113398944195	306.15856995388	242.538696681308	270.253671464242	350.945536597662	383.6168142741	315.030030186899	336.473721842081	316.695035459725	313.373158475257	314.31591885484	342.468964626304	277.490668914039
ABHD18	Abhd18	ENSMUSG00000037818	660.728674380305	674.615634847751	663.795053723087	462.901764166098	609.667270557225	819.596496553801	708.344981175391	707.9967910787	569.992361143926	639.807666613848	633.518184498593	725.167225067028	713.340663138205
BEGAIN	Begain	ENSMUSG00000040867	4760.95545422587	4743.70347649268	4767.96134077393	4730.13515122773	5556.09403497211	4814.19795428684	4401.6245767451	4538.60096845958	4538.5312889985	5010.27637619988	4436.05548779869	4610.38191496111	4983.90287979428
CAV1	Cav1	ENSMUSG00000007655	278.117643748549	281.236327947387	338.935687793064	276.377665132335	284.670118795262	273.675938782712	229.508834516617	226.733621538149	299.602460485527	289.531762161953	277.448729866886	279.147698742586	280.54287922011
IKBKG	Ikbkg	ENSMUSG00000004221	1300.48480466274	1281.37796986537	1214.41965904958	1283.70376605056	1225.61751490989	1372.34733031306	1354.46972602053	1256.36593879592	1355.78359410566	1314.16080048956	1376.83099620072	1292.72671146566	1278.0136486864
PDIA4	Pdia4	ENSMUSG00000025823	696.15303374973	788.877999785639	773.995976528113	672.553017576685	732.71572479959	700.334620946731	754.881015041232	588.457754917254	629.231380750424	665.165764428953	695.355384320394	698.211029728028	654.056736173714
TIMM8B	Timm8b	ENSMUSG00000039016	908.965632014761	966.438190598666	927.112848848359	960.102863749907	964.478973300578	844.09900978653	761.661448530675	788.222320439062	1015.49845731622	978.851474967597	818.158019223168	887.574300275256	995.389677141109
DDX28	Ddx28	ENSMUSG00000045538	316.314755207039	339.054512432573	327.670442161804	356.951058789309	315.207899657233	273.962712594779	277.376055700212	297.146226614171	336.429680588105	284.799518519658	346.560733605033	310.491307382601	330.126914438993
FEM1C	Fem1c	ENSMUSG00000033319	828.064703541967	775.860521341332	773.781966915589	871.155084304675	749.246702070971	857.925064128599	862.71353087652	924.922308080512	848.871837858666	859.744787654421	860.106166166149	848.871338323221	703.577134782946
METTL26	Mettl26	ENSMUSG00000025731	401.993174070049	477.708241328276	405.012798424769	417.215201233355	408.577200920269	392.804315646527	365.52452782063	370.340288815217	406.815301451097	401.572065055211	389.960000621513	377.332661302941	411.055486220778
CNPY3	Cnpy3	ENSMUSG00000023973	1471.34074386108	1544.50590886922	1484.26756139726	1503.01352232056	1588.95407064757	1426.88431634989	1387.10833360827	1451.6310853922	1395.12349667069	1629.74271257908	1500.52488220665	1418.75568374215	1325.57735254942
GUK1	Guk1	ENSMUSG00000020444	1894.43390531785	1954.98250758426	1998.54342077672	1899.18690347652	2013.86863142336	1903.11465687883	1819.81020728159	1700.64439468939	1930.36029828278	1979.03050789462	1846.02906590914	1901.11826932585	1786.51800029113
GRIN1	Grin1	ENSMUSG00000026959	18994.9672935674	19316.9416896559	19822.983908244	19848.4269350833	19119.6643818427	18599.9168393817	18229.5554127923	18577.213448108	19259.3333742095	18319.2545171229	18218.2513923875	18865.1914988573	19762.874125124
COPRS	Coprs	ENSMUSG00000031458	376.035724951901	429.269074323615	373.917470090399	377.073727526679	414.468488357228	367.791304805139	328.36056064082	323.031183900734	396.636920748164	368.49806669476	408.356508216231	357.668137273817	367.357256845229
KITLG	Kitl	ENSMUSG00000019966	1987.29394088381	1962.55340800969	1922.2257403331	2047.72361942257	2083.96983515416	1825.99067534715	1800.40645869832	1850.62041354437	1900.44806151147	1978.75449821	2345.5439247713	1898.53196466513	2230.75869093841
EPM2AIP1	Epm2aip1	ENSMUSG00000046785	4343.51440286941	4433.06221010255	4051.8517234643	4366.12775974724	3839.61455847813	4318.67562657461	4532.71967365343	4594.18338334601	4454.42151877722	4191.67391619928	4727.87098118494	4299.69248246072	4312.27900044451
TM2D3	Tm2d3	ENSMUSG00000078681	544.19052352027	559.564809858599	604.847572074471	584.378303159855	544.43799924923	464.575375996379	552.243767575037	553.455150360544	526.370879035562	530.355992378543	531.215063130701	529.720057589263	549.12131183506
IARS	Iars	ENSMUSG00000037851	1588.2143171458	1648.36278611037	1623.67704257633	1788.07297804425	1502.29451277646	1518.53895462128	1477.67254800345	1583.35876309271	1535.55237075805	1561.85850831184	1600.8626361893	1628.60953149493	1589.71117377063
NEFM	Nefm	ENSMUSG00000022054	6155.31750325039	7242.80397375872	6992.89132850997	7370.88994058697	5420.01709058853	5532.86557306259	5571.36558224965	6184.99280245063	6502.32668057544	5241.49809663729	6670.65649499749	6026.59878468862	5106.90369089875
EDF1	Edf1	ENSMUSG00000015092	1988.98321500496	2013.92652278476	2060.06409813033	2058.77999708433	2235.85226453135	1856.47298390218	1847.47402489827	1899.47496974215	2080.44092353311	2155.15931621034	2030.04511579004	1866.36172400725	1763.74663944544
ZDHHC23	Zdhhc23	ENSMUSG00000036304	1096.05125712733	1125.11831590596	1057.53136105033	1054.5668541959	1078.90990160991	1129.56524002863	1200.66347433716	1181.90703794862	1127.65559104949	1041.45976046034	1085.73394203894	1111.05722553329	958.446381369427
HSD11B1	Hsd11b1	ENSMUSG00000016194	204.376156716327	220.956171917581	246.020610770347	237.523231173078	233.281765467433	242.721602147389	188.964186607117	177.056137246136	173.781880067198	179.567146517285	215.011685674347	201.555022387741	136.074440620268
ATP1A3	Atp1a3	ENSMUSG00000040907	59646.4448375866	69159.6007798171	62815.6804422679	68169.9247443203	56236.9331228302	54804.2517574381	56982.6710737314	59669.9264762964	62928.2613609458	51779.2094409787	57087.2594107169	61204.5469692117	54919.0724724845
HTR7	Htr7	ENSMUSG00000024798	214.58569437393	222.238753202492	259.810923007283	258.926966818837	237.505377842082	209.135659021615	194.804038987146	230.16132522058	220.343683073519	192.686234779556	205.656502028959	185.374060303156	158.384808201931
GTF2B	Gtf2b	ENSMUSG00000028271	687.554816128272	751.781706040063	696.451980205242	749.045982468572	641.519531649299	609.200218786965	595.324076997202	693.103384856596	682.352384955313	716.067451198843	707.769819702672	672.488438966708	735.552817711792
NOL8	Nol8	ENSMUSG00000021392	703.26947904678	678.952103889658	592.389796396076	727.710262112034	618.461256822844	697.338784335116	713.805058554307	769.958000372346	697.955266094954	700.29479380165	771.556578665449	717.257967353841	753.553880163085
CLPTM1	Clptm1	ENSMUSG00000002981	4432.14914329495	4528.55781101453	4541.51923135592	5037.51514378879	4351.53723378252	4341.10696818708	3770.5683431137	4384.9669088024	4502.24400220094	4511.2315606061	4345.99660565071	4712.77207445166	4157.77383658503
AP2S1	Ap2s1	ENSMUSG00000008036	3038.03366516382	3076.63585047037	3195.50384764837	3013.20922313394	3332.20793070031	2867.11873109374	2878.66391614675	2787.87546499139	3203.97655863473	3259.79583089187	2927.474071702	2985.19632005046	2928.74623650184
OPRK1	Oprk1	ENSMUSG00000025905	470.084425772374	418.154370092035	338.710377532718	496.529254703455	475.847206879115	662.855937656655	552.686711543368	426.169633110563	446.996276989924	384.024612314884	488.119317645313	527.393600634199	423.525810166259
RARS2	Rars2	ENSMUSG00000028292	427.217668849866	396.290927196188	384.124483002593	428.625874921536	416.658422426776	472.89771156752	444.223063214582	490.61310207849	474.56097446916	382.436473675706	456.598163880493	478.866187849159	300.716641916192
SCAI	Scai	ENSMUSG00000035236	2858.19140034225	2923.71425429715	2614.09672116407	2718.6727621605	2477.62710836837	2911.25746884572	2778.1550594541	3222.96973055644	2960.69013640435	2661.22722110347	3023.12420041216	2641.84202931673	3364.92011202396
STARD13	Stard13	ENSMUSG00000016128	330.681014658697	408.708922839879	347.920734149104	282.107197735964	366.733500314401	285.667543552965	314.706368075275	291.126747763454	301.180135361865	261.913508275616	361.173562230785	358.364898485662	388.56905711939
PLD2	Pld2	ENSMUSG00000020828	459.388048534975	426.4065790666	483.831394255598	407.366680854154	413.25008322584	493.81004976493	516.024867249129	469.388897439365	490.402976617258	404.819570681546	383.224699877492	501.277901675972	522.852881711816
APLP2	Aplp2	ENSMUSG00000031996	16217.2718334271	16663.4807940416	16461.2889980591	17542.1357038844	16077.9499473558	15567.3914398043	15088.6422858454	16071.5889975936	16715.9990558331	16027.6538703961	16266.955918185	16145.4487530973	15978.7262370293
RPS19	Rps19	ENSMUSG00000040952	1827.94291319365	1864.83406881337	1926.1144309891	1903.102898554	2104.41351295828	1856.05571995039	1780.11947124603	1779.63472421304	1844.63791690332	1854.08670419639	1645.09181327042	1619.98330003536	1757.24039719408
RAB24	Rab24	ENSMUSG00000034789	1257.10040592114	1243.5091825379	1291.46005441062	1256.67801292422	1364.2926139978	1132.04950534431	1213.69820697672	1173.53110472442	1272.20061091646	1382.07356136066	1278.36930619841	1242.02269580524	1235.32001585694
INPP5J	Inpp5j	ENSMUSG00000034570	1738.91814563727	1719.80614233128	1869.82835815948	1964.93277920438	1768.7255590643	1525.32980676377	1596.05440813749	1820.6951659028	1763.79020870497	1737.48811941671	1553.52810011867	1749.01231045571	1797.8267893877
