HGNC	Mouse symbol	EnsembleID	baseMean	log2FC.HT	FC.HT	p-value.HT	adjusted p-value.HT	log2FC.HM	FC.HM	p-value.HM	adjusted p-value.HM
RRP15	Rrp15	ENSMUSG00000001305	197.143962314326	-0.10184793184603	-1.07314716469787	0.280873614101528	0.964329131949126	-0.0845187487264507	-1.0603339783187	0.422464339000994	0.872800980931898
TLN1	Tln1	ENSMUSG00000028465	1234.12982576585	-0.0705083065240673	-1.05008659675972	0.281117649679083	0.964822864111328	0.0441632961131979	1.03108501888917	0.54437796956551	0.915450532170409
CUTA	Cuta	ENSMUSG00000024194	623.998308087899	-0.0665283648773965	-1.04719373035747	0.28133501423936	0.965366803646424	0.0858873292005249	1.06134031774384	0.20768560103863	0.745946318825079
MED7	Med7	ENSMUSG00000020397	354.026460588083	0.112618207730391	1.08118860177708	0.281418095628662	0.965366803646424	0.184444314581623	1.13637918773445	0.112588582506817	0.644431174520443
CCDC92B	Ccdc92b	ENSMUSG00000069814	952.352387202871	-0.049881235233744	-1.03517970282618	0.281440081448009	0.965366803646424	-0.047722783184687	-1.0336321026331	0.354395958514897	0.840238579898742
RAB3GAP2	Rab3gap2	ENSMUSG00000039318	2228.58335623454	0.0512667804085127	1.03617435322549	0.281726881803906	0.965946709242325	-0.130877279979954	-1.09495932626758	0.0140844052865266	0.314987123067897
NAIP	Naip1	ENSMUSG00000021640	8.00396761832319	0.427875091776009	1.34525073196279	0.281776554528014	0.965946709242325	NA	NA	NA	NA
TAF4	Taf4	ENSMUSG00000039117	611.479965109072	-0.100106260592518	-1.07185240609275	0.281944147571301	0.965946709242325	0.0449430680895693	1.0316424676237	0.663809249685242	0.938773964879094
C19orf44	1700030K09Rik	ENSMUSG00000052794	162.863716634603	0.240771783430269	1.18162461370282	0.282105130457074	0.965946709242325	0.0590808237172489	1.04180179195569	0.812890749674567	0.970188009576301
AAK1	Aak1	ENSMUSG00000057230	13780.6655528344	0.0945580824145491	1.06773829483915	0.28225804600743	0.965946709242325	-0.215572756275454	-1.16116481042472	0.0280403109967605	0.403232944672752
PDE4D	Pde4d	ENSMUSG00000021699	981.176211311148	0.110033050420066	1.07925296061737	0.282268328432785	0.965946709242325	-0.111691614865048	-1.08049441487869	0.328883021296795	0.828136153637344
RNF5	Rnf5	ENSMUSG00000015478	1050.01626609469	-0.0519792473715309	-1.03668618856945	0.282308946275492	0.965946709242325	0.0993776745074476	1.07131123864844	0.0630458234459783	0.535195299636695
YTHDC2	Ythdc2	ENSMUSG00000034653	973.177846555959	0.0581284456231361	1.04111428575513	0.282384815063273	0.965946709242325	-0.107382373523576	-1.07727185970972	0.0774871017730074	0.568699685465775
SLC25A1	Slc25a1	ENSMUSG00000003528	730.401122548247	-0.0705756455289794	-1.05013561157906	0.282401054298391	0.965946709242325	0.136491947548731	1.09922898202841	0.0609335809598407	0.527172152616955
PLAUR	Plaur	ENSMUSG00000046223	16.4196766788213	-0.343791840130809	-1.26908776194013	0.282449402648598	0.965946709242325	-0.385877648669498	-1.30665443512452	0.278946022050642	0.796601842424995
PATL1	Patl1	ENSMUSG00000046139	622.733455540999	0.0614059039976452	1.04348213719701	0.282537085376795	0.965946709242325	-0.00328331857000953	-1.00227841466054	0.9590101457331	0.993527787249114
TMEM269	Tmem269	ENSMUSG00000028642	15.0136753452115	-0.422772914582546	-1.34050157517706	0.282565749602897	0.965946709242325	-0.249226899406194	-1.18857002233215	0.565867592576299	0.919352635846359
ELMOD1	Elmod1	ENSMUSG00000041986	4209.64003523228	0.0766187013207261	1.05454356847643	0.282567718078859	0.965946709242325	0.0117987022545934	1.00821177033554	0.882122186806328	0.984215762701503
WIPF3	Wipf3	ENSMUSG00000086040	4386.04452058157	-0.13030998823836	-1.09452885464601	0.282593410323484	0.965946709242325	0.0248507525050169	1.01737443878413	0.854227257766448	0.977954357528157
GPR182	Gpr182	ENSMUSG00000058396	57.4425044674115	-0.191408460918606	-1.14187795388704	0.28274698820175	0.966030379769814	0.110435291441161	1.07955391149414	0.569957502955506	0.92079513518488
C21orf62	4932438H23Rik	ENSMUSG00000039851	18.2832089647577	-0.318919931483639	-1.24739634041115	0.282759984784811	0.966030379769814	0.184869715485333	1.13671431608671	0.563991731351502	0.919125553834839
ABCA7	Abca7	ENSMUSG00000035722	754.041267348476	-0.109091445007225	-1.07854879318021	0.282940431081049	0.966030379769814	-0.0936209541118366	-1.0670449515915	0.408476526175541	0.868253059991073
METTL7A	Mettl7a3	ENSMUSG00000058057	10.5127737969159	-0.456395009232906	-1.37210891995014	0.28294578396438	0.966030379769814	NA	NA	NA	NA
ACTR3B	Actr3b	ENSMUSG00000056367	2259.90782933766	-0.061782758848001	-1.04375474690206	0.282960065722485	0.966030379769814	-0.00405518812075621	-1.00281479633344	0.949558084301852	0.992443889694774
FENDRR	Fendrr	ENSMUSG00000097336	32.3827748651384	-0.303975978692241	-1.23454205122473	0.283025043597493	0.966030379769814	-0.523444714492987	-1.43738318536097	0.102243079254623	0.627525856037506
TBCB	Tbcb	ENSMUSG00000006095	1073.17550635083	-0.0764846331975006	-1.05444557541199	0.283108956068387	0.966030379769814	0.00296042433047336	1.00205411659081	0.970222494233145	0.995424662063047
RALBP1	Ralbp1	ENSMUSG00000024096	1975.4016820943	0.0572270486789511	1.0404639999388	0.28311006374573	0.966030379769814	0.048300968190557	1.03404643160616	0.416365770696259	0.871709029317307
PADI6	Padi6	ENSMUSG00000040935	20.2297576369396	-0.386595698865962	-1.30730493781197	0.283206693113456	0.966173471195286	0.406216353717685	1.3252057365821	0.297195761281062	0.809033031367909
UBE2I	Ube2i	ENSMUSG00000015120	2214.74448559043	-0.0456512469808915	-1.03214899654362	0.283342107204593	0.96641171427806	0.0330267615986024	1.02315644883081	0.485368746706301	0.900990673699481
SPINK8	Spink8	ENSMUSG00000050074	16.4787374908614	-0.340681527470127	-1.26635467717833	0.283404341438119	0.96641171427806	0.4533308034855	1.36919772798297	0.179926482415239	0.725074367298686
USP5	Usp5	ENSMUSG00000038429	4202.92624360513	0.0473337316614187	1.03335340067913	0.283669420205662	0.96641171427806	-0.0286804572664127	-1.02007869684683	0.560481645534151	0.918974769671562
CORT	Cort	ENSMUSG00000028971	86.5077952411461	-0.166208393395197	-1.12210555393588	0.283683468539074	0.96641171427806	0.0869969098328943	1.0621569114159	0.608491863752429	0.926397392821955
ORC2	Orc2	ENSMUSG00000026037	777.781436922018	-0.100963293149296	-1.0724893288566	0.283708393745006	0.96641171427806	-0.208317371540937	-1.15533991426933	0.0475791117108915	0.488382997999706
NACA	Naca	ENSMUSG00000061315	2849.45608087109	-0.0530968410514276	-1.03748957582166	0.283714189088368	0.96641171427806	0.10428289087008	1.07495993571977	0.0584269464452148	0.520541774456331
PAN3	Pan3	ENSMUSG00000029647	971.996006320716	0.100981848716582	1.07250312302329	0.283834369186716	0.966634688969219	0.169659038172007	1.12479262346338	0.106410244883478	0.633263462403854
YIF1B	Yif1b	ENSMUSG00000030588	452.600049628368	0.0809401604995815	1.05770709157701	0.283976658614168	0.966820708737175	-0.0742033815996146	-1.0527795581439	0.380935365646038	0.852100011638394
FAM3A	Fam3a	ENSMUSG00000031399	340.239307384996	-0.0824756489206222	-1.05883342911311	0.283998452173065	0.966820708737175	-0.0144779278114563	-1.01008585767866	0.865825735801742	0.97920913263722
H3F3B	H3f3b	ENSMUSG00000016559	3165.51542892057	0.0670360472659702	1.04756230122812	0.284076126497816	0.966898800497867	0.0983350096356903	1.07053726007717	0.158878218569227	0.705027443528068
RICTOR	Rictor	ENSMUSG00000050310	1746.27049838377	0.069579398852118	1.04941069540175	0.28425681110202	0.967141095554157	-0.136400228803816	-1.09915910121852	0.0607233277562146	0.526849711879035
CDC34	Cdc34	ENSMUSG00000020307	835.192048207808	-0.073954911905882	-1.05259825767327	0.284341319678666	0.967240984823654	0.0423561802697068	1.02979429317658	0.580716988026574	0.922849680389751
ARID1A	Arid1a	ENSMUSG00000007880	3400.26441226851	0.0630859881599686	1.04469802757127	0.284676257737353	0.967240984823654	-0.0421913238298615	-1.02967662553594	0.521532432102699	0.908183540983719
ORMDL2	Ormdl2	ENSMUSG00000025353	84.401575752842	-0.15814417016591	-1.11585082500307	0.284678642367049	0.967240984823654	0.282233506734029	1.21607609468527	0.0798684776711414	0.576531498467686
EP300	Ep300	ENSMUSG00000055024	2011.10741819912	0.0901709720791029	1.06449632717644	0.284695923750289	0.967240984823654	-0.111868389762104	-1.08062681707458	0.234851493648604	0.761323754648994
DCAF6	Dcaf6	ENSMUSG00000026571	2541.72912543028	0.0722495925248498	1.05135478231069	0.28472930745396	0.967240984823654	0.0841397286460916	1.06005544746389	0.263766476633361	0.783360609824863
SNRPE	Snrpe	ENSMUSG00000090553	310.871672598937	-0.0841423284621457	-1.06005735774401	0.284763474762054	0.967240984823654	-0.0200257874860805	-1.01397760399432	0.818653946315528	0.972129818270187
DNAJC21	Dnajc21	ENSMUSG00000044224	1015.01564663586	0.098349357666397	1.07054790694115	0.284853321447498	0.967240984823654	0.13461276884606	1.09779811624198	0.189183556297111	0.734131711881089
CDC42EP4	Cdc42ep4	ENSMUSG00000041598	754.071582752565	-0.0896808364190066	-1.06413474071708	0.284863113942699	0.967240984823654	0.0466881002906665	1.03289106034261	0.616334251935281	0.927614732449021
TRIM25	Trim25	ENSMUSG00000000275	197.326756929711	-0.125362367685175	-1.09078167440851	0.284875940267119	0.967240984823654	0.0592451460808974	1.04192045950339	0.647727831519721	0.935660832095077
PCP4L1	Pcp4l1	ENSMUSG00000038370	1353.1973707484	-0.0630773347243185	-1.0446917613821	0.284909902656672	0.967240984823654	-0.0477270529262164	-1.03363516173314	0.467645199702425	0.894301335079766
PLBD2	Plbd2	ENSMUSG00000029598	2126.52730763823	-0.0600309894379457	-1.04248815349795	0.284943225871627	0.967240984823654	-0.0834336808683053	-1.05953678852498	0.182841471261404	0.727534409544801
WASHC5	Washc5	ENSMUSG00000022350	1041.35453231797	-0.0665433027465859	-1.04720457320609	0.28506863780782	0.967480785182545	-0.0584062294922314	-1.04131476651547	0.40023293047385	0.86322311106266
TOP1	Top1	ENSMUSG00000070544	1899.43182011865	0.0748426943068932	1.05324618794477	0.285314122401072	0.96788715464271	0.0795104760400476	1.05665944233644	0.308883716001195	0.815720203358157
DDB1	Ddb1	ENSMUSG00000024740	4912.06584555071	0.0499389960293022	1.0352211488688	0.285377466416109	0.96788715464271	-0.0520351909751846	-1.0367263890859	0.318751752951178	0.820119130563577
VAMP1	Vamp1	ENSMUSG00000030337	2841.1384545127	-0.108404291951536	-1.07803520464835	0.2854794738046	0.96788715464271	-0.336791267508132	-1.26294452285994	0.00296056354517434	0.160983061529921
MDM4	Mdm4	ENSMUSG00000054387	2885.90542217152	0.0696577953599853	1.04946772226248	0.285657735319608	0.96788715464271	-0.0899499465913929	-1.06433325543138	0.217070711295652	0.752663378041368
ZRSR2	Zrsr2	ENSMUSG00000031370	888.083187793794	0.102208281332063	1.0734152437564	0.28568184765535	0.96788715464271	0.041187599368486	1.02896049901678	0.699903844932543	0.947359256870185
VPS37C	Vps37c	ENSMUSG00000048832	512.237076702627	-0.0876976709805739	-1.06267295886427	0.285706208742305	0.96788715464271	-0.178314332108051	-1.13156097870158	0.0521650484155665	0.503453203811388
RABEP1	Rabep1	ENSMUSG00000020817	3515.19014802225	0.0590793342300731	1.04180071636482	0.28579232479024	0.96788715464271	0.0318499460178249	1.02232219386522	0.606029947122515	0.926397392821955
ZIK1	Zik1	ENSMUSG00000030393	371.617678511825	0.0968312342529552	1.06942198011748	0.285825752972444	0.96788715464271	0.0608242929387346	1.04306155043654	0.548215483751857	0.916049331235863
ZSWIM7	Zswim7	ENSMUSG00000014243	116.690323506731	-0.142101552248009	-1.10351141419872	0.28590066079398	0.96788715464271	-0.00152718203231976	-1.00105912239432	0.991720626619909	0.998367816074772
AMPD3	Ampd3	ENSMUSG00000005686	554.558699615861	-0.0763480075944283	-1.05434572240272	0.286042174228602	0.968094296638353	-0.0915609666652772	-1.06552243256654	0.249682225491389	0.774485860965187
FAM149A	Fam149a	ENSMUSG00000070044	906.160947396882	-0.0818762444837493	-1.05839360114476	0.28607145363443	0.968094296638353	-0.168521082608904	-1.12390576981753	0.0493854072983517	0.494418647435182
RFFL	Rffl	ENSMUSG00000020696	262.660180780161	0.107907889395883	1.07766433806832	0.286288434582723	0.968543224690502	0.036387963072165	1.02554298522508	0.747522907836388	0.954073177338677
TCP11L2	Tcp11l2	ENSMUSG00000020034	520.65835254382	-0.081841896639751	-1.05836840309215	0.286313768431011	0.968543224690502	-0.0479962948139165	-1.03382808112666	0.574769468459992	0.921383283878666
PRIM2	Prim2	ENSMUSG00000026134	134.676002384817	0.15785409858421	1.11562649202405	0.286665914450333	0.969130134674856	0.0428976886597135	1.03018089387953	0.795878491679183	0.964783784281649
TMEM98	Tmem98	ENSMUSG00000035413	131.430447621755	0.175922810211512	1.12968677032292	0.286761574522812	0.969130134674856	0.00645107102383399	1.00448155395216	0.9721837179016	0.995424662063047
TRPC3	Trpc3	ENSMUSG00000027716	403.049114415281	0.115330388646595	1.0832230838309	0.286874733064853	0.969327115453448	-0.25516794002828	-1.19347466393857	0.0354182698966617	0.43173962843264
CALB1	Calb1	ENSMUSG00000028222	3169.71504246103	0.0868516873594932	1.06204999950014	0.287206528151024	0.969691011808307	0.123840636118293	1.08963174198242	0.173734049134796	0.720184496111314
ASB1	Asb1	ENSMUSG00000026311	1411.78595870241	0.0911323041360978	1.06520588493972	0.287222416270212	0.969691011808307	-0.0703174914450291	-1.04994771840987	0.46178496950938	0.891374926980594
TRIM33	Trim33	ENSMUSG00000033014	1934.15741869756	0.070048762548277	1.04975216425069	0.287309169339538	0.969691011808307	-0.0686460350773642	-1.04873198983583	0.350883922787061	0.838533789989553
CCNT2	Ccnt2	ENSMUSG00000026349	2752.83604126343	0.0860009923579914	1.06142393905015	0.287365425608224	0.969691011808307	-0.00885542590046524	-1.00615699031713	0.921812141040308	0.990174782630186
NOVA1	Nova1	ENSMUSG00000021047	1966.46392475536	0.0883195612273372	1.06313113497722	0.287379843171904	0.969691011808307	-0.204255146119964	-1.15209137608685	0.0279131283528839	0.40281573518095
PRKACB	Prkacb	ENSMUSG00000005034	12325.7252193972	0.0776634012949384	1.05530747254811	0.287451582425433	0.969691011808307	-0.0583558269450198	-1.04127838737893	0.473862785298581	0.895774015517278
SH3TC2	Sh3tc2	ENSMUSG00000045629	47.6524143725253	0.208422415380064	1.15542403860258	0.287524364680308	0.969691011808307	-0.320183451379537	-1.2484892952171	0.156443148784867	0.704214746767059
SRPK2	Srpk2	ENSMUSG00000062604	6308.09880645073	0.0727995713823355	1.05175565228917	0.287698037367442	0.969691011808307	-0.0527423789375279	-1.03723470173925	0.490139189442203	0.902213131432836
MDM2	Mdm2	ENSMUSG00000020184	1122.96948612914	-0.0734873561771756	-1.05225718170701	0.287762394290423	0.969691011808307	0.100080490581451	1.07183326039606	0.193110035075571	0.735902522702792
PER1	Per1	ENSMUSG00000020893	3493.06122057102	-0.0925336949410042	-1.06624109677652	0.287871003886031	0.969691011808307	-0.0443596047658837	-1.03122532898719	0.647776020619458	0.935660832095077
ATF2	Atf2	ENSMUSG00000027104	2916.45812088636	0.0648686764254126	1.04598972260698	0.28788602414135	0.969691011808307	-0.040581672010409	-1.02852842959909	0.551668911431294	0.917004896833697
MYO7A	Myo7a	ENSMUSG00000030761	589.18938221484	0.118569244046654	1.08565765522134	0.287920771829101	0.969691011808307	-0.00408379326579059	-1.00283467991678	0.973832915303222	0.99586418211748
AGT	Agt	ENSMUSG00000031980	85.072686491446	0.168939459565091	1.12423174616658	0.287983535653523	0.969691011808307	0.149032212094198	1.10882540087228	0.400260830905476	0.86322311106266
FICD	Ficd	ENSMUSG00000053334	291.344810997951	0.0852792675889616	1.06089308232482	0.288314582911853	0.969691011808307	0.0394260527397017	1.02770489355754	0.660064606280022	0.938016689124592
MAG	Mag	ENSMUSG00000036634	2200.22259295198	0.253642661803913	1.19221353881382	0.288441494382423	0.969691011808307	-0.217141638727941	-1.16242822503331	0.415528401072108	0.871709029317307
MEGF9	Megf9	ENSMUSG00000039270	4948.76428383221	0.10047971547357	1.07212990086131	0.288489719182256	0.969691011808307	-0.0711737058759078	-1.05057102907503	0.500571550414576	0.905622488566722
KCNQ3	Kcnq3	ENSMUSG00000056258	5543.76138162206	0.0840150351170988	1.05996382980473	0.288513443603705	0.969691011808307	-0.206463441144755	-1.15385620213319	0.0195088149500035	0.352450783879596
ZNF24	Zfp24	ENSMUSG00000051469	1041.65585149049	-0.0585832343992184	-1.04144253373283	0.288638091163576	0.969691011808307	-0.0934312198939429	-1.06690462974842	0.129266367615469	0.669216891958242
SPATA21	Spata21	ENSMUSG00000045004	7.7224169956316	-0.54009663138043	-1.45406990732504	0.2886489747115	0.969691011808307	NA	NA	NA	NA
WASF1	Wasf1	ENSMUSG00000019831	4673.43088467303	0.0842503849061278	1.06013675797417	0.2887495067018	0.969691011808307	-0.0475267515010081	-1.03349166347579	0.591853499154634	0.92410157069482
PEPD	Pepd	ENSMUSG00000063931	434.370622346685	-0.0703251213137671	-1.04995327120116	0.288813923303671	0.969691011808307	-0.128770243007879	-1.09336131991212	0.0825080236841478	0.581318157214213
RECQL4	Recql4	ENSMUSG00000033762	65.4045457514929	-0.179905701367713	-1.1328098392177	0.288836808521455	0.969691011808307	0.00364320073913728	1.00252846551138	0.984413070260728	0.998215737412147
TXNRD3	Txnrd3	ENSMUSG00000000811	114.31395141864	-0.138169123278299	-1.1005076113665	0.288844922368729	0.969691011808307	-0.0787787082432587	-1.05612361649415	0.585796757928099	0.923167406080288
VAX1	Vax1	ENSMUSG00000006270	9.95766602432329	0.617649370139828	1.53437313955041	0.288962096515502	0.969691011808307	0.445952710877857	1.36221338284022	0.488615308087103	0.90133814980724
TMEM87B	Tmem87b	ENSMUSG00000014353	981.951412449817	0.0642205565195574	1.04551992511868	0.289085161461345	0.969691011808307	-0.0347212434014758	-1.0243588779531	0.607900695859827	0.926397392821955
UBE2B	Ube2b	ENSMUSG00000020390	2916.76652893702	0.0594337298006108	1.04205666436517	0.289111386671707	0.969691011808307	0.142045315601476	1.10346839986091	0.0229814136505821	0.372568499593565
MAGEH1	Mageh1	ENSMUSG00000047238	452.935791369202	-0.0656357403984908	-1.04654601090432	0.289230467608777	0.969691011808307	0.0760057377508794	1.05409561553223	0.266113482872684	0.784525556612083
